
"ID","Item Name","Name","Population","Type","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"11","GTY029 25C 6 (cropped)_02","Whole cells prelim 10","Whole cells prelim","Object","0.0226","N/A","N/A","N/A","N/A","N/A","678.26","824.32","741.44","14087.42","35.32","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"12","GTY029 25C 6 (cropped)_02","Whole cells prelim 11","Whole cells prelim","Object","0.00357","N/A","N/A","N/A","N/A","N/A","605.03","648.55","629.54","1888.63","18.19","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"13","GTY029 25C 6 (cropped)_02","Whole cells prelim 12","Whole cells prelim","Object","0.00238","N/A","N/A","N/A","N/A","N/A","909.52","910.59","910.06","1820.11","0.533","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"14","GTY029 25C 6 (cropped)_02","Whole cells prelim 13","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","712.31","712.31","712.31","712.31","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"15","GTY029 25C 6 (cropped)_02","Whole cells prelim 14","Whole cells prelim","Object","0.0143","N/A","N/A","N/A","N/A","N/A","648.6","878.62","784.27","9411.21","70","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"16","GTY029 25C 6 (cropped)_02","Whole cells prelim 15","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","636.89","636.89","636.89","636.89","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"17","GTY029 25C 6 (cropped)_02","Whole cells prelim 16","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","678.79","678.79","678.79","678.79","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"18","GTY029 25C 6 (cropped)_02","Whole cells prelim 17","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","721.77","721.77","721.77","721.77","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"19","GTY029 25C 6 (cropped)_02","Whole cells 1","Whole cells","Object","124.71","N/A","N/A","N/A","N/A","N/A","372.63","6075.57","967.66","1.01e+08","270.36","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3","N/A"
"20","GTY029 25C 6 (cropped)_02","Mito 1","Mito","Object","5.12","739","1170","937.06","4029375","63.08","592.91","2622.46","1294.69","5567159.5","268.49","377","1433","659.14","2834308","158.77","761.12","12259.66","1760.58","7570481.5","1342.88","1880","2294","2094.53","787542","91.08","2442","2946","2677.21","1006632","107.16","N/A","19"
"21","GTY029 25C 6 (cropped)_02","Mito 2","Mito","Object","1.46","810","1328","975.12","1195502","73.66","676.77","5131.11","1288.32","1579475.25","389.21","440","1345","749.84","919303","157.85","760.95","10570.23","2019.84","2476320","1455.25","1970","2255","2124.33","108341","80.8","2561","2887","2734.92","139481","81.57","N/A","19"
"22","GTY029 25C 6 (cropped)_02","Mito 3","Mito","Object","6.82","720","1266","941.46","5388909","63.53","554.01","3796.27","1229.38","7036971","302.98","390","1202","671.73","3844956","108.25","760.86","11738.12","1939.88","11103896","1323.17","1851","2411","2142.72","1660609","90.07","2389","3154","2747.52","2129330","116.4","N/A","19"
