
"ID","Item Name","Name","Population","Type","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"11","GTY029 25C 8 (cropped)_05","Whole cells prelim 10","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","736.87","736.87","736.87","736.87","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"12","GTY029 25C 8 (cropped)_05","Whole cells prelim 11","Whole cells prelim","Object","0.0107","N/A","N/A","N/A","N/A","N/A","655.44","773.98","727.61","6548.53","36.57","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"13","GTY029 25C 8 (cropped)_05","Whole cells prelim 12","Whole cells prelim","Object","0.00238","N/A","N/A","N/A","N/A","N/A","716.01","728.15","722.08","1444.17","6.07","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"14","GTY029 25C 8 (cropped)_05","Whole cells prelim 13","Whole cells prelim","Object","0.00238","N/A","N/A","N/A","N/A","N/A","727.44","727.69","727.56","1455.13","0.123","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"15","GTY029 25C 8 (cropped)_05","Whole cells prelim 14","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","793.65","793.65","793.65","793.65","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"16","GTY029 25C 8 (cropped)_05","Whole cells prelim 15","Whole cells prelim","Object","121.51","N/A","N/A","N/A","N/A","N/A","0","4618.04","930.11","94915824","213.32","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"17","GTY029 25C 8 (cropped)_05","Whole cells prelim 16","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","791.27","791.27","791.27","791.27","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"18","GTY029 25C 8 (cropped)_05","Whole cells prelim 17","Whole cells prelim","Object","0.00238","N/A","N/A","N/A","N/A","N/A","626.86","633.06","629.96","1259.92","3.1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"19","GTY029 25C 8 (cropped)_05","Whole cells prelim 18","Whole cells prelim","Object","0.0107","N/A","N/A","N/A","N/A","N/A","646.52","738.02","683.45","6151.06","26.23","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"20","GTY029 25C 8 (cropped)_05","Whole cells 1","Whole cells","Object","121.51","N/A","N/A","N/A","N/A","N/A","0","4618.04","930.11","94915824","213.32","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","5","N/A"
"21","GTY029 25C 8 (cropped)_05","Mito 1","Mito","Object","0.0393","721","900","807.39","26644","35.98","769.59","952.86","853.82","28175.97","47.84","443","532","479.58","15826","20.34","634.58","741.03","670.07","22112.34","30.91","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","20"
"22","GTY029 25C 8 (cropped)_05","Mito 2","Mito","Object","0.0214","736","859","797.5","14355","36.64","805.98","994.82","885.34","15936.19","48.5","445","553","491.61","8849","25.88","631.43","677.2","647.79","11660.18","13.43","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","20"
"23","GTY029 25C 8 (cropped)_05","Mito 3","Mito","Object","0.0119","806","912","844.8","8448","33.07","939.16","1067.26","996.1","9961.05","39.96","489","574","539.2","5392","29.23","637.1","679.37","659.96","6599.55","12.97","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","20"
"24","GTY029 25C 8 (cropped)_05","Mito 4","Mito","Object","13.56","724","1162","910.38","10371024","59.26","552.05","2761.91","1164.41","13264953","305.68","383","1734","759.99","8657821","201.07","629.46","22455.94","2372.41","27026514","2542.41","1722","2368","2065.79","2854923","115.85","2104","2960","2557.24","3534099","151.63","N/A","20"
"25","GTY029 25C 8 (cropped)_05","Mito 5","Mito","Object","0.0452","840","960","891.92","33893","31.96","596.45","842.32","722.88","27469.57","66.82","438","559","503","19114","29.24","640.4","789.84","704.66","26777.1","43.61","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","20"
