
"ID","Item Name","Name","Population","Type","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"20","GTY029 25C 8 (cropped)_04","Whole cells prelim 19","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","659.04","659.04","659.04","659.04","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"21","GTY029 25C 8 (cropped)_04","Whole cells prelim 20","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","687.4","687.4","687.4","687.4","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"22","GTY029 25C 8 (cropped)_04","Whole cells prelim 21","Whole cells prelim","Object","0.00238","N/A","N/A","N/A","N/A","N/A","693.38","714.69","704.03","1408.06","10.66","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"23","GTY029 25C 8 (cropped)_04","Whole cells prelim 22","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","719.52","719.52","719.52","719.52","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"24","GTY029 25C 8 (cropped)_04","Whole cells 1","Whole cells","Object","248.69","N/A","N/A","N/A","N/A","N/A","0","2824.9","906.72","1.89e+08","210.02","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","17","N/A"
"25","GTY029 25C 8 (cropped)_04","Mito 1","Mito","Object","0.0345","770","875","827.03","23984","26.07","748.9","816.44","782.21","22684.05","22.58","437","562","489.59","14198","37.37","519.55","588.02","547.36","15873.47","21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"26","GTY029 25C 8 (cropped)_04","Mito 2","Mito","Object","0.0143","869","977","913.33","10960","32.08","836.18","878.8","858.44","10301.22","13.06","434","525","463.83","5566","25.56","515.39","529.5","521.1","6253.18","4.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"27","GTY029 25C 8 (cropped)_04","Mito 3","Mito","Object","0.031","825","991","916.77","23836","42.91","786.15","863.24","831.66","21623.12","21.39","458","513","482.85","12554","12.56","516.67","543.98","529.41","13764.69","9.32","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"28","GTY029 25C 8 (cropped)_04","Mito 4","Mito","Object","0.0488","714","879","791.34","32445","39.5","666.34","792.27","740.98","30380.12","30.17","412","521","475.37","19490","25.59","515.83","558.84","534.08","21897.4","12.64","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"29","GTY029 25C 8 (cropped)_04","Mito 5","Mito","Object","0.0262","906","1068","967.23","21279","41.94","899.7","1025.55","958.81","21093.72","30.77","457","531","488.82","10754","17.86","516.3","547.18","529.55","11650.1","8.57","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"30","GTY029 25C 8 (cropped)_04","Mito 6","Mito","Object","0.0286","740","918","827.71","19865","42.73","782.16","937.93","847.25","20334.02","44.01","433","540","479.42","11506","24.59","522.7","569.25","541.9","13005.53","13.31","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"31","GTY029 25C 8 (cropped)_04","Mito 7","Mito","Object","1.81","815","1125","951.28","1449757","46.72","794.75","2300.39","1260.94","1921666.37","241.62","341","1635","731.34","1114563","249.89","515.73","17719.67","2139.51","3260606.25","2533.37","1960","2184","2067.43","357666","45.88","2427","2735","2585.74","447333","62.7","N/A","24"
"32","GTY029 25C 8 (cropped)_04","Mito 8","Mito","Object","1.64","724","1023","872.58","1200672","48.54","630.24","2093.69","1148.13","1579826","270.12","359","1306","603.34","830193","167.45","515.41","17647.88","1845.59","2539537.25","2329.29","1902","2171","2028.49","350929","49.48","2371","2687","2534.9","438538","63.15","N/A","24"
"33","GTY029 25C 8 (cropped)_04","Mito 9","Mito","Object","0.438","741","999","870.09","320192","41.12","585.03","1380.21","991.99","365051.13","162.21","365","877","513.36","188916","99.93","515.73","12381.02","1661.02","611256.25","2034.16","1865","2129","2040.92","134701","44.27","2313","2651","2538.91","167568","64.31","N/A","24"
"34","GTY029 25C 8 (cropped)_04","Mito 10","Mito","Object","0.726","783","1069","914.27","557707","46.94","603.57","2000.76","1080.02","658812.13","280.32","387","1084","615.78","375623","144.19","516.43","10122.69","2010.59","1226461.75","2129.57","1942","2440","2144.03","225123","108.55","2436","2982","2684.03","281823","124.13","N/A","24"
"35","GTY029 25C 8 (cropped)_04","Mito 11","Mito","Object","0.025","779","893","827.71","17382","31.41","620.98","884.78","741.17","15564.67","76.35","356","486","419.76","8815","28.09","521.83","567.87","541.19","11365","12.66","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"36","GTY029 25C 8 (cropped)_04","Mito 12","Mito","Object","0.0179","694","874","779.33","11690","40.29","546.5","702.08","642.36","9635.44","36.64","359","423","386.07","5791","18.89","515.37","554.3","528.86","7932.95","11.46","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"37","GTY029 25C 8 (cropped)_04","Mito 13","Mito","Object","0.0119","858","953","899","8990","31.17","807.93","937.18","864.79","8647.92","37.3","406","474","431.7","4317","20.78","518.45","536.26","524.97","5249.67","5.28","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"38","GTY029 25C 8 (cropped)_04","Mito 14","Mito","Object","0.0155","882","969","934.54","12149","24.63","777","851.39","819.21","10649.77","26.36","432","547","494.15","6424","33.15","516.15","560.9","536.69","6976.97","15.31","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"39","GTY029 25C 8 (cropped)_04","Mito 15","Mito","Object","23.01","711","1194","947.74","18316943","69.97","558.74","2507.82","1141.06","22053316","268.39","368","1873","741.76","14336006","223.73","515.32","20108.54","1730.03","33436200","1859.15","1769","2404","2101.39","3795108","112.56","2191","3024","2621.63","4734655","141.7","N/A","24"
"40","GTY029 25C 8 (cropped)_04","Mito 16","Mito","Object","0.0191","838","959","897.63","14362","35.24","742.78","943.92","836.2","13379.26","59.71","424","500","461","7376","19.85","517.28","543.2","528.02","8448.25","8.56","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
"41","GTY029 25C 8 (cropped)_04","Mito 17","Mito","Object","0.0131","729","847","776.27","8539","35.51","538.55","685.74","600.73","6608.01","48.42","352","432","382.55","4208","20.41","516.32","547.39","529.53","5824.88","10.75","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24"
