
"ID","Item Name","Name","Population","Type","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"11","GTY029 25C 3 (cropped)_02","Whole cells prelim 10","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","928.85","928.85","928.85","928.85","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"12","GTY029 25C 3 (cropped)_02","Whole cells prelim 11","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","910.79","910.79","910.79","910.79","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"13","GTY029 25C 3 (cropped)_02","Whole cells prelim 12","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","855.87","855.87","855.87","855.87","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"14","GTY029 25C 3 (cropped)_02","Whole cells prelim 13","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","594.22","594.22","594.22","594.22","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"15","GTY029 25C 3 (cropped)_02","Whole cells prelim 14","Whole cells prelim","Object","0.00714","N/A","N/A","N/A","N/A","N/A","656.33","720.59","695.6","4173.57","21.06","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"16","GTY029 25C 3 (cropped)_02","Whole cells prelim 15","Whole cells prelim","Object","0.00238","N/A","N/A","N/A","N/A","N/A","730.99","786.74","758.87","1517.73","27.88","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"17","GTY029 25C 3 (cropped)_02","Whole cells prelim 16","Whole cells prelim","Object","147.41","N/A","N/A","N/A","N/A","N/A","409.55","3289.74","922.42","1.14e+08","226.99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"18","GTY029 25C 3 (cropped)_02","Whole cells prelim 17","Whole cells prelim","Object","0.00119","N/A","N/A","N/A","N/A","N/A","714.29","714.29","714.29","714.29","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"19","GTY029 25C 3 (cropped)_02","Whole cells prelim 18","Whole cells prelim","Object","0.00238","N/A","N/A","N/A","N/A","N/A","703.98","713.77","708.88","1417.75","4.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"20","GTY029 25C 3 (cropped)_02","Whole cells prelim 19","Whole cells prelim","Object","0.00238","N/A","N/A","N/A","N/A","N/A","594.82","604.92","599.87","1199.74","5.05","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"21","GTY029 25C 3 (cropped)_02","Whole cells prelim 20","Whole cells prelim","Object","0.00595","N/A","N/A","N/A","N/A","N/A","755.42","806.01","779.23","3896.15","22.04","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"22","GTY029 25C 3 (cropped)_02","Whole cells 1","Whole cells","Object","147.41","N/A","N/A","N/A","N/A","N/A","409.55","3289.74","922.42","1.14e+08","226.99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","8","N/A"
"23","GTY029 25C 3 (cropped)_02","Mito 1","Mito","Object","0.0238","728","871","787.65","15753","40.54","789.4","964.31","887.71","17754.1","46.29","387","456","423.3","8466","19.89","568.14","707.71","622.57","12451.45","39.85","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22"
"24","GTY029 25C 3 (cropped)_02","Mito 2","Mito","Object","1.97","705","1101","909.28","1505763","72.25","522.15","2087.87","1185.92","1963880.25","366.83","350","1329","717.31","1187866","235.87","565.74","16731.56","2561.76","4242281","2812.84","1826","2092","1934.64","466248","58.82","2343","2717","2477.61","597105","77.94","N/A","22"
"25","GTY029 25C 3 (cropped)_02","Mito 3","Mito","Object","3.34","752","1117","923.65","2588989","50.07","502.36","2413.94","1210.86","3394047.5","302.24","356","1287","661.06","1852964","144.06","565.7","14385.31","1980.18","5550447","1867.08","1791","2337","2039.89","1003628","131.08","2271","2980","2585.13","1271885","169.54","N/A","22"
"26","GTY029 25C 3 (cropped)_02","Mito 4","Mito","Object","5.65","707","1157","936.65","4444404","57","523.01","2761.83","1233.04","5850797.5","331.56","348","1483","709.54","3366773","203.52","565.72","14093.13","2158.47","10241953","2183.62","1699","2216","1939.52","1355725","89.23","2156","2743","2450.12","1712631","113.53","N/A","22"
"27","GTY029 25C 3 (cropped)_02","Mito 5","Mito","Object","0.948","838","1160","976.81","777543","58.56","755.66","3289.74","1410.35","1122637.63","421.45","352","1357","642.58","511495","214.64","567.45","17021.58","2379.33","1893945.13","2832.51","1732","2132","1931.55","276211","90.66","2199","2706","2442.38","349261","110.7","N/A","22"
"28","GTY029 25C 3 (cropped)_02","Mito 6","Mito","Object","0.0405","719","835","774.91","26347","31.7","553.83","697.89","631.37","21466.48","37.96","338","438","389.41","13240","28.66","570.99","675.54","610.43","20754.7","29.92","2129","2662","2437.72","43879","164.27","2651","3376","3047.17","54849","214.67","N/A","22"
"29","GTY029 25C 3 (cropped)_02","Mito 7","Mito","Object","0.0679","723","986","862.42","49158","46.08","604.92","1183.79","802.65","45750.81","145.76","360","441","401.12","22864","20","565.98","665.17","602.87","34363.39","22.56","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22"
"30","GTY029 25C 3 (cropped)_02","Mito 8","Mito","Object","0.0119","767","851","811.3","8113","28.89","619.32","730.25","670.17","6701.72","34.45","350","417","380.5","3805","18.37","570.1","623.51","592.42","5924.23","16.34","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22"
