filename,RawCellIntDen,RawCellMean,CellVolume_um3,ItemName,RawMitoIntDen,RawMitoMean,MitoVolume_um3,ExtracellularBackground,CellIntDenCorr,MitoIntDenCorr,FractionInMito,MitoMeanCorr,MitoThresh,Temp
PSY106 colony 25C 10 01 m-35.csv,230000000,621.53,439.68,PSY106 colony 25C 10,3441079.3200000003,882.5491597235679,4.6449,516.09,38934961.95515241,1429550.811287478,0.03671637878917461,366.45915972356784,-35,25
PSY106 colony 25C 10 01 m-50.csv,230000000,621.53,439.68,PSY106 colony 25C 10,4683779.58,873.3472007510562,6.391,516.09,38934961.95515241,1917553.3467708072,0.049250166186872314,357.2572007510562,-50,25
PSY106 colony 25C 10 02 m-25.csv,293000000,758.5,460.34,PSY106 colony 25C 10,6739626.45,1179.4401057299774,6.8098,516.09,93718837.15461491,3793803.2669858066,0.04048069077859863,663.3501057299774,-25,25
PSY106 colony 25C 10 02 m-35.csv,293000000,758.5,460.34,PSY106 colony 25C 10,7546633.359999999,1164.556175285383,7.7177,516.09,93718837.15461491,4203130.428319476,0.04484829897521306,648.466175285383,-35,25
PSY106 colony 25C 10 02 m-50.csv,293000000,758.5,460.34,PSY106 colony 25C 10,9235878.76,1137.671101592327,9.6651,516.09,93718837.15461491,5045471.995464852,0.05383626332389254,621.581101592327,-50,25
PSY106 colony 25C 10 03 m-25.csv,155000000,625.81,294.16,PSY106 colony 25C 10,2102910.27,833.1357629600054,3.0054,516.09,27106101.62089525,800242.9965566475,0.02952261478794741,317.0457629600054,-25,25
PSY106 colony 25C 10 03 m-35.csv,155000000,625.81,294.16,PSY106 colony 25C 10,2532786.63,828.2614117000824,3.641,516.09,27106101.62089525,954578.071722516,0.03521635405464065,312.17141170008233,-35,25
PSY106 colony 25C 10 03 m-50.csv,155000000,625.81,294.16,PSY106 colony 25C 10,3434890.1,814.1780234639093,5.029,516.09,27106101.62089525,1258994.4318468126,0.046446901493068,298.0880234639093,-50,25
PSY106 colony 25C 10 04 m-25.csv,126000000,618.39,243.45,PSY106 colony 25C 10,775707.65,790.6587540674774,1.1678,516.09,20916213.151927426,269288.14226925344,0.012874612642032603,274.56875406747736,-25,25
PSY106 colony 25C 10 04 m-35.csv,126000000,618.39,243.45,PSY106 colony 25C 10,1034909.57,786.9446454330758,1.5667,516.09,20916213.151927426,356385.29688418563,0.017038710319862312,270.8546454330758,-35,25
PSY106 colony 25C 10 04 m-50.csv,126000000,618.39,243.45,PSY106 colony 25C 10,1644616.75,779.7553748755724,2.5115,516.09,20916213.151927426,556139.7404887882,0.02658893062760455,263.6653748755724,-50,25
PSY106 colony 25C 10 05 m-25.csv,121000000,630.53,228.69,PSY106 colony 25C 10,2098782.92,988.5813958086201,2.529,516.09,21979746.03174602,1003553.1536071219,0.045658086865865484,472.49139580862004,-25,25
PSY106 colony 25C 10 05 m-35.csv,121000000,630.53,228.69,PSY106 colony 25C 10,2431049.96,975.509462004035,2.974,516.09,21979746.03174602,1147487.5955320399,0.052206590279737015,459.4194620040349,-35,25
PSY106 colony 25C 10 05 m-50.csv,121000000,630.53,228.69,PSY106 colony 25C 10,3031859.9099999997,964.9563760363735,3.739,516.09,21979746.03174602,1409516.5700848242,0.06412797345560847,448.8663760363735,-50,25
PSY106 colony 25C 11 01 m-25.csv,156000000,614.75,302.16,PSY106 colony 25C 11,2782864.9699999997,891.3825053821314,3.7159999999999997,513.12,25790308.89392794,1180501.7804652727,0.04577307644202779,378.2625053821314,-25,25
PSY106 colony 25C 11 01 m-35.csv,156000000,614.75,302.16,PSY106 colony 25C 11,3254731.0599999996,885.1948056698675,4.374,513.12,25790308.89392794,1366805.4085831866,0.05299686072798402,372.0748056698675,-35,25
PSY106 colony 25C 11 01 m-50.csv,156000000,614.75,302.16,PSY106 colony 25C 11,4290041.51,869.4773456895086,5.881,513.12,25790308.89392794,1760088.6453346773,0.06824612502989726,356.35734568950863,-50,25
PSY106 colony 25C 11 02 m-25.csv,226000000,641.19,420.53,PSY106 colony 25C 11,3345230.57,1045.0585084033614,3.808,513.12,45231609.22146638,1701202.5195263294,0.03761092184885076,531.9385084033614,-25,25
PSY106 colony 25C 11 02 m-35.csv,226000000,641.19,420.53,PSY106 colony 25C 11,3805705.56,1035.3401256568425,4.377,513.12,45231609.22146638,1919675.3926261857,0.04244101471665374,522.2201256568425,-35,25
PSY106 colony 25C 11 02 m-50.csv,226000000,641.19,420.53,PSY106 colony 25C 11,4853411.59,1018.1277141346492,5.674,513.12,45231609.22146638,2406495.1457126057,0.05320383658980039,505.0077141346492,-50,25
PSY106 colony 25C 11 03 m-25.csv,182000000,646.79,334.61,PSY106 colony 25C 11,3981665.51,976.8378975519439,4.861,513.12,37563885.69748886,1893115.5622742919,0.050397224012446784,463.7178975519439,-25,25
PSY106 colony 25C 11 03 m-35.csv,182000000,646.79,334.61,PSY106 colony 25C 11,4410472.9799999995,964.6114894398531,5.445,513.12,37563885.69748886,2064643.6213991772,0.05496352635151369,451.4914894398531,-35,25
PSY106 colony 25C 11 03 m-50.csv,182000000,646.79,334.61,PSY106 colony 25C 11,5324452.04,943.1855813607265,6.717,513.12,37563885.69748886,2426094.322667338,0.06458581900193361,430.06558136072647,-50,25
PSY106 colony 25C 11 04 m-25.csv,151000000,636.46,282.78,PSY106 colony 25C 11,3007617.87,976.8296127624762,3.667,513.12,29292084.656084657,1428086.965650458,0.04875334010595284,463.70961276247624,-25,25
PSY106 colony 25C 11 04 m-35.csv,151000000,636.46,282.78,PSY106 colony 25C 11,3428374.29,970.0473912009513,4.205,513.12,29292084.656084657,1613655.5639539768,0.05508845078456314,456.9273912009513,-35,25
PSY106 colony 25C 11 04 m-50.csv,151000000,636.46,282.78,PSY106 colony 25C 11,4290754.35,957.9822159730036,5.334,513.12,29292084.656084657,1992857.19324767,0.06803398312703246,444.8622159730036,-50,25
PSY106 colony 25C 11 05 m-25.csv,188000000,683,328.56,PSY106 colony 25C 11,3321809.41,1076.0725870511424,3.676,513.12,46876436.38196019,1737980.7760141087,0.03707578711514318,562.9525870511424,-25,25
PSY106 colony 25C 11 05 m-35.csv,188000000,683,328.56,PSY106 colony 25C 11,3853914.1900000004,1065.226002788752,4.303,513.12,46876436.38196019,1995223.0872595953,0.042563454930789744,552.1060027887521,-35,25
PSY106 colony 25C 11 05 m-50.csv,188000000,683,328.56,PSY106 colony 25C 11,4916661.89,1044.9872415640064,5.601,513.12,46876436.38196019,2501879.919375157,0.05337180281771534,531.8672415640063,-50,25
PSY106 colony 25C 12 01 m-25.csv,190000000,638.27,353.69,PSY106 colony 25C 12,3371459.62,986.6534703353396,4.0705,511.09,37778024.85932645,1625750.4879482656,0.04303429027859587,475.5634703353397,-25,25
PSY106 colony 25C 12 01 m-35.csv,190000000,638.27,353.69,PSY106 colony 25C 12,3905688.63,968.4847137205913,4.803,511.09,37778024.85932645,1845021.2564037964,0.04883847854074104,457.39471372059137,-35,25
PSY106 colony 25C 12 01 m-50.csv,190000000,638.27,353.69,PSY106 colony 25C 12,4960422.25,941.2297194772076,6.274,511.09,37778024.85932645,2266479.045939364,0.059994641180395825,430.1397194772076,-50,25
PSY106 colony 25C 12 04 m-25.csv,105000000,632.85,196.94,PSY106 colony 25C 12,2073410.88,1010.4355341792877,2.443,511.09,20138921.978668015,1024524.3470227597,0.050872849505449125,499.34553417928777,-25,25
PSY106 colony 25C 12 04 m-35.csv,105000000,632.85,196.94,PSY106 colony 25C 12,2321183.63,994.5248868127918,2.783,511.09,20138921.978668015,1129922.9780801206,0.0561064281035987,483.43488681279183,-35,25
PSY106 colony 25C 12 04 m-50.csv,105000000,632.85,196.94,PSY106 colony 25C 12,2830070.75,966.5526219162363,3.486,511.09,20138921.978668015,1333453.178802385,0.06621273870641309,455.4626219162363,-50,25
PSY106 colony 25C 13 02 m-25.csv,135000000,634.5,252.72,PSY106 colony 25C 13,2461701.85,929.5584320248391,3.1563000000000003,522.31,23811755.102040827,1079531.5579071136,0.04533607679404491,407.2484320248392,-25,25
PSY106 colony 25C 13 02 m-35.csv,135000000,634.5,252.72,PSY106 colony 25C 13,2788544.4899999998,921.6519720186543,3.6024000000000003,522.31,23811755.102040827,1208188.0574452006,0.0507391434301141,399.34197201865436,-35,25
PSY106 colony 25C 13 02 m-50.csv,135000000,634.5,252.72,PSY106 colony 25C 13,3382020.83,907.0101730587228,4.4378,522.31,23811755.102040827,1433797.2856303016,0.06021384309917649,384.70017305872284,-50,25
PSY106 colony 25C 13 03 m-25.csv,170000000,641.85,315.76,PSY106 colony 25C 13,2424269.5,962.025816122585,3.002,522.31,31700638.61594022,1108614.1597379693,0.03497135099292663,439.715816122585,-25,25
PSY106 colony 25C 13 03 m-35.csv,170000000,641.85,315.76,PSY106 colony 25C 13,2760167.91,957.0657566938299,3.436,522.31,31700638.61594022,1254573.5953640714,0.039575656836554285,434.75575669383,-35,25
PSY106 colony 25C 13 03 m-50.csv,170000000,641.85,315.76,PSY106 colony 25C 13,3478206.5300000003,949.2882832913134,4.3629999999999995,522.31,31700638.61594022,1564547.1151423536,0.04935380432227769,426.97828329131346,-50,25
PSY106 colony 25C 14 01 m-25.csv,129000000,634.14,242.6,PSY106 colony 25C 14,2570038.42,1019.4469151414308,3.005,518.82,23495953.640715532,1263444.9315528676,0.05377287301773853,500.6269151414308,-25,25
PSY106 colony 25C 14 01 m-35.csv,129000000,634.14,242.6,PSY106 colony 25C 14,2899494.91,1010.5928187134504,3.42,518.82,23495953.640715532,1412499.403712102,0.060116708830426795,491.7728187134503,-35,25
PSY106 colony 25C 14 01 m-50.csv,129000000,634.14,242.6,PSY106 colony 25C 14,3565025.43,991.8947793602615,4.283,518.82,23495953.640715532,1701670.681111951,0.07242398870600296,473.07477936026146,-50,25
PSY106 colony 25C 14 02 m-25.csv,157000000,647.33,289.13,PSY106 colony 25C 14,2883611.13,973.1923512747876,3.5300000000000002,518.82,31205254.304190807,1347051.6502897455,0.04316746267018369,454.37235127478755,-25,25
PSY106 colony 25C 14 02 m-35.csv,157000000,647.33,289.13,PSY106 colony 25C 14,3291328.38,966.6195073891624,4.0600000000000005,518.82,31205254.304190807,1526888.3849836225,0.04893049004181851,447.7995073891624,-35,25
PSY106 colony 25C 14 02 m-50.csv,157000000,647.33,289.13,PSY106 colony 25C 14,4092936.88,951.63107421875,5.12,518.82,31205254.304190807,1861083.984210968,0.059640083880394074,432.8110742187499,-50,25
PSY106 colony 25C 14 03 m-25.csv,142000000,650.62,259.85,PSY106 colony 25C 14,1308727.67,967.9598956586549,1.6100999999999999,518.82,28763105.736121602,607340.3426555808,0.021115256058488286,449.13989565865484,-25,25
PSY106 colony 25C 14 03 m-35.csv,142000000,650.62,259.85,PSY106 colony 25C 14,1583496.56,962.012137755102,1.96,518.82,28763105.736121602,729534.3831359703,0.025363546962864945,443.19213775510195,-35,25
PSY106 colony 25C 14 03 m-50.csv,142000000,650.62,259.85,PSY106 colony 25C 14,2158657.34,961.5677981308411,2.675,518.82,28763105.736121602,994667.3049466697,0.034581359679025744,442.74779813084103,-50,25
PSY106 colony 25C 14 04 m-25.csv,140000000,654.19,254.87,PSY106 colony 25C 14,2704094.71,1042.8301324953839,3.0869,518.82,28976024.10346855,1358500.779373478,0.04688361572735094,524.0101324953838,-25,25
PSY106 colony 25C 14 04 m-35.csv,140000000,654.19,254.87,PSY106 colony 25C 14,3017708.59,1034.5271445020148,3.474,518.82,28976024.10346855,1504633.0897791209,0.05192683041697947,515.7071445020148,-35,25
PSY106 colony 25C 14 04 m-50.csv,140000000,654.19,254.87,PSY106 colony 25C 14,3693900.8,1009.2458201422345,4.359,518.82,28976024.10346855,1795386.0334257158,0.061961089865700404,490.42582014223444,-50,25
PSY106 colony 25C 15 04 m-25.csv,124000000,656.18,225.27,PSY106 colony 25C 15,2752950.6,956.8511461067367,3.4290000000000003,517.16,26301365.07936508,1266230.7382212146,0.04814315661564825,439.6911461067367,-25,25
PSY106 colony 25C 15 04 m-35.csv,124000000,656.18,225.27,PSY106 colony 25C 15,3066010.83,951.8899843627834,3.837,517.16,26301365.07936508,1400906.1476442427,0.05326362884272245,434.7299843627834,-35,25
PSY106 colony 25C 15 04 m-50.csv,124000000,656.18,225.27,PSY106 colony 25C 15,3745497.5,939.890944549863,4.743,517.16,26301365.07936508,1683894.2386831278,0.0640230738443397,422.730944549863,-50,25
PSY106 colony 25C 15 05 m-25.csv,155000000,660.71,279.65,PSY106 colony 25C 15,2728952.7399999998,1048.3832352086763,3.0981,517.16,33714417.989418,1382197.6190476192,0.04099722615652009,531.2232352086763,-25,25
PSY106 colony 25C 15 05 m-35.csv,155000000,660.71,279.65,PSY106 colony 25C 15,3075811.71,1038.7398853510415,3.5238,517.16,33714417.989418,1543582.0945662216,0.04578403503956996,521.5798853510415,-35,25
PSY106 colony 25C 15 05 m-50.csv,155000000,660.71,279.65,PSY106 colony 25C 15,3775202.83,1012.4123168178647,4.4423,517.16,33714417.989418,1847702.500209961,0.05480452015484599,495.25231681786477,-50,25
PSY106 colony 25C 15 06 m-25.csv,190000000,650.7,348.29,PSY106 colony 25C 15,3587231.52,897.2886086044072,4.765,517.16,39061599.563282125,1521216.7800453515,0.0389440472754038,380.1286086044072,-25,25
PSY106 colony 25C 15 06 m-35.csv,190000000,650.7,348.29,PSY106 colony 25C 15,4143479.8899999997,890.6882208588958,5.542,517.16,39061599.563282125,1738551.6082976402,0.04450794713311939,373.5282208588958,-35,25
PSY106 colony 25C 15 06 m-50.csv,190000000,650.7,348.29,PSY106 colony 25C 15,5140457.91,877.685144375808,6.961,517.16,39061599.563282125,2107680.8012093725,0.05395787230358561,360.52514437580805,-50,25
PSY106 colony 25C 16 01 m-25.csv,145000000,560.81,307.78,PSY106 colony 25C 16,2933760.4899999998,718.3787449592626,4.8604,476.68,21746478.038128812,986606.6851431929,0.04536857340362624,241.69874495926257,-25,25
PSY106 colony 25C 16 01 m-35.csv,145000000,560.81,307.78,PSY106 colony 25C 16,3479682.71,712.8999207852592,5.807,476.68,21746478.038128812,1152035.8444612413,0.052975743586678226,236.21992078525915,-35,25
PSY106 colony 25C 16 01 m-50.csv,145000000,560.81,307.78,PSY106 colony 25C 16,4729947.54,706.4815096709369,7.962,476.68,21746478.038128812,1536641.9921054838,0.07066164872358821,229.80150967093692,-50,25
PSY106 colony 25C 16 02 m-25.csv,157000000,580.19,321.36,PSY106 colony 25C 16,2289181.16,899.8014830466506,3.0289,476.68,27936485.764676254,1076335.483329134,0.038527948446904714,423.12148304665055,-25,25
PSY106 colony 25C 16 02 m-35.csv,157000000,580.19,321.36,PSY106 colony 25C 16,2848488.65,878.3400481603272,3.8621,476.68,27936485.764676254,1302806.1409255057,0.04663457501060543,401.6600481603272,-35,25
PSY106 colony 25C 16 02 m-50.csv,157000000,580.19,321.36,PSY106 colony 25C 16,4241298.82,844.1310635523082,5.9809,476.68,27936485.764676254,1845710.9817754263,0.0660681159872012,367.4510635523082,-50,25
PSY106 colony 25C 16 03 m-25.csv,115000000,599.33,229.32,PSY106 colony 25C 16,2772957.39,808.0000391293715,4.0889999999999995,476.68,23621481.48148149,1137790.9129083732,0.04816763562439409,331.32003912937154,-25,25
PSY106 colony 25C 16 03 m-35.csv,115000000,599.33,229.32,PSY106 colony 25C 16,3156949.52,802.915,4.68,476.68,23621481.48148149,1282253.968253968,0.0542833847766583,326.23499999999996,-35,25
PSY106 colony 25C 16 03 m-50.csv,115000000,599.33,229.32,PSY106 colony 25C 16,4046327.56,786.1460646108663,6.1290000000000004,476.68,23621481.48148149,1592943.2350718065,0.06743621209027997,309.46606461086634,-50,25
PSY106 colony 25C 16 04 m-25.csv,114000000,583.09,232.42,PSY106 colony 25C 16,2476265.13,800.3454259359739,3.686,476.68,20770817.334341146,1001957.4703955655,0.04823871175926201,323.66542593597393,-25,25
PSY106 colony 25C 16 04 m-35.csv,114000000,583.09,232.42,PSY106 colony 25C 16,2826913.82,792.5274835216572,4.248,476.68,20770817.334341146,1126833.047787016,0.05425078029664158,315.84748352165724,-35,25
PSY106 colony 25C 16 04 m-50.csv,114000000,583.09,232.42,PSY106 colony 25C 16,3643815.86,776.2652641756036,5.5853,476.68,20770817.334341146,1405285.6101452918,0.06765673143838602,299.58526417560364,-50,25
PSY106 colony 25C 17 01 m-25.csv,118000000,652.92,215.19,PSY106 colony 25C 17,1639786.7899999998,981.319216080402,1.99,512.29,25415444.44444444,783881.867808852,0.030842736963437232,469.0292160804021,-25,25
PSY106 colony 25C 17 01 m-35.csv,118000000,652.92,215.19,PSY106 colony 25C 17,2032233.13,970.9172115384616,2.496,512.29,25415444.44444444,961395.4144620813,0.03782721236937616,458.62721153846167,-35,25
PSY106 colony 25C 17 01 m-50.csv,118000000,652.92,215.19,PSY106 colony 25C 17,2797706.38,956.1845402298851,3.4799999999999995,512.29,25415444.44444444,1297348.6184597297,0.05104567898844346,443.89454022988514,-50,25
PSY106 colony 25C 17 02 m-25.csv,132000000,650.98,241.95,PSY106 colony 25C 17,2552713.41,836.1411719394773,3.6350000000000002,512.29,28181780.045351483,988661.300075586,0.03508157747610635,323.85117193947735,-25,25
PSY106 colony 25C 17 02 m-35.csv,132000000,650.98,241.95,PSY106 colony 25C 17,2988109.21,828.6728707799767,4.295,512.29,28181780.045351483,1141231.569664903,0.040495368561828886,316.38287077997677,-35,25
PSY106 colony 25C 17 02 m-50.csv,132000000,650.98,241.95,PSY106 colony 25C 17,3939165.04,824.0910962754743,5.692,512.29,28181780.045351483,1490528.1263122533,0.05288977927986179,311.8010962754744,-50,25
PSY106 colony 25C 17 03 m-25.csv,130000000,638.37,241.62,PSY106 colony 25C 17,2926676.38,916.8806315789474,3.8000000000000003,512.29,25584487.780297313,1291210.548416898,0.0504684932332811,404.5906315789474,-25,25
PSY106 colony 25C 17 03 m-35.csv,130000000,638.37,241.62,PSY106 colony 25C 17,3500520.4699999997,902.8913487767916,4.619,512.29,25584487.780297313,1515232.7454438568,0.059224666073273584,390.6013487767916,-35,25
PSY106 colony 25C 17 03 m-50.csv,130000000,638.37,241.62,PSY106 colony 25C 17,4726608.84,882.0013479623825,6.38,512.29,25584487.780297313,1980984.6308893932,0.07742913002209703,369.71134796238255,-50,25
PSY106 colony 25C 18 01 m-25.csv,122000000,616.99,235.54,PSY106 colony 25C 18,2607052.1399999997,860.6999833702882,3.608,516.56,19866702.108003706,1042795.8847736627,0.05248963210424095,344.1399833702883,-25,25
PSY106 colony 25C 18 01 m-35.csv,122000000,616.99,235.54,PSY106 colony 25C 18,3095528.63,859.3979906542055,4.28,516.56,19866702.108003706,1232339.4641807338,0.06203039928223722,342.83799065420556,-35,25
PSY106 colony 25C 18 01 m-50.csv,122000000,616.99,235.54,PSY106 colony 25C 18,4182817.13,852.9542465753425,5.84,516.56,19866702.108003706,1649905.4337784501,0.08304878307475864,336.39424657534255,-50,25
PSY106 colony 25C 18 04 m-25.csv,158000000,680.42,276.63,PSY106 colony 25C 18,4764077.25,928.4376759410801,6.11,516.56,38068860.16628874,2113523.6415553875,0.05551843770271283,411.87767594108016,-25,25
PSY106 colony 25C 18 04 m-35.csv,158000000,680.42,276.63,PSY106 colony 25C 18,5407730.43,922.9524623331898,6.968999999999999,516.56,38068860.16628874,2378558.049886621,0.062480411535749486,406.3924623331899,-35,25
PSY106 colony 25C 18 04 m-50.csv,158000000,680.42,276.63,PSY106 colony 25C 18,6778831.01,917.5283053157656,8.804,516.56,38068860.16628874,2964747.5938523565,0.07787854905300633,400.96830531576563,-50,25
PSY106 colony 25C 18 05 m-25.csv,151000000,666.45,269.25,PSY106 colony 25C 18,4305280.85,957.387718446602,5.356,516.56,33894249.18115397,1982928.7477954146,0.058503397942149184,440.82771844660203,-25,25
PSY106 colony 25C 18 05 m-35.csv,151000000,666.45,269.25,PSY106 colony 25C 18,4880261.19,950.7634686528073,6.109,516.56,33894249.18115397,2227722.339800118,0.06572567304540813,434.2034686528074,-35,25
PSY106 colony 25C 18 05 m-50.csv,151000000,666.45,269.25,PSY106 colony 25C 18,6040097.03,942.3985149292822,7.636,516.56,33894249.18115397,2730917.0235995627,0.08057169253119256,425.83851492928227,-50,25
PSY106 colony 25C 18 06 m-25.csv,156000000,658.9,281.08,PSY106 colony 25C 18,3613416.44,890.8841339396444,4.838,516.56,33601181.82581675,1520937.3981691438,0.045264401890785996,374.3241339396444,-25,25
PSY106 colony 25C 18 06 m-35.csv,156000000,658.9,281.08,PSY106 colony 25C 18,4176225.17,884.7986298932384,5.62,516.56,33601181.82581675,1738054.1698160747,0.051725983295048204,368.23862989323845,-35,25
PSY106 colony 25C 18 06 m-50.csv,156000000,658.9,281.08,PSY106 colony 25C 18,5379546.63,880.8416914191419,7.272,516.56,33601181.82581675,2224789.166036785,0.066211634387437407,364.2816914191419,-50,25
PSY106 colony 25C 18 07 m-25.csv,161000000,661.13,290.63,PSY106 colony 25C 18,4300267.44,922.7986190733731,5.547,516.56,35287124.46460067,1892504.929873184,0.05363159958731426,406.2386190733731,-25,25
PSY106 colony 25C 18 07 m-35.csv,161000000,661.13,290.63,PSY106 colony 25C 18,4929662.74,916.0985793015159,6.4053,516.56,35287124.46460067,2149294.080792811,0.06090873408936847,399.53857930151594,-35,25
PSY106 colony 25C 18 07 m-50.csv,161000000,661.13,290.63,PSY106 colony 25C 18,6189693.95,902.0011904324952,8.1735,516.56,35287124.46460067,2645841.58058285,0.07498036807269759,385.4411904324952,-50,25
PSY106 colony 25C 2 01 m-25.csv,175000000,651.04,320.66,PSY106 colony 25C 2,2908740.7399999998,956.1463755904858,3.6199000000000003,513.2,37120831.77962541,1346620.966658268,0.03627669160682414,442.9463755904858,-25,25
PSY106 colony 25C 2 01 m-35.csv,175000000,651.04,320.66,PSY106 colony 25C 2,3473200,943.3281631722881,4.388,513.2,37120831.77962541,1585119.9966406315,0.0427016292644245,430.12816317228805,-35,25
PSY106 colony 25C 2 01 m-50.csv,175000000,651.04,320.66,PSY106 colony 25C 2,4684007.35,922.6056187545497,6.0444,513.2,37120831.77962541,2078282.793314857,0.05598696725474693,409.40561875454966,-50,25
PSY106 colony 25C 2 02 m-25.csv,199000000,647.58,365.27,PSY106 colony 25C 2,3932830.8899999997,963.766183127572,4.86,513.2,41223635.340555966,1839045.6454186612,0.04461143783720116,450.566183127572,-25,25
PSY106 colony 25C 2 02 m-35.csv,199000000,647.58,365.27,PSY106 colony 25C 2,4376985.7,957.1382095028436,5.451,513.2,41223635.340555966,2032339.9512891574,0.04930035729502327,443.9382095028435,-35,25
PSY106 colony 25C 2 02 m-50.csv,199000000,647.58,365.27,PSY106 colony 25C 2,5392854.56,937.8577779398892,6.854,513.2,41223635.340555966,2444448.1481481483,0.05929724848267545,424.6577779398891,-50,25
PSY106 colony 25C 2 03 m-25.csv,126000000,637.76,235.69,PSY106 colony 25C 2,1698224.19,974.8843886557661,2.0733,513.2,24655703.70370369,803905.4698916601,0.03260525351669036,461.68438865576604,-25,25
PSY106 colony 25C 2 03 m-35.csv,126000000,637.76,235.69,PSY106 colony 25C 2,2166909.25,970.8302005267118,2.658,513.2,24655703.70370369,1021568.0465272526,0.04143333562099046,457.63020052671175,-35,25
PSY106 colony 25C 2 03 m-50.csv,126000000,637.76,235.69,PSY106 colony 25C 2,3175053.64,955.5069752149723,3.9539999999999997,513.2,24655703.70370369,1468784.563702024,0.0595717965040839,442.3069752149722,-50,25
PSY106 colony 25C 2 04 m-25.csv,178000000,654.38,323.01,PSY106 colony 25C 2,3470169.04,991.4446333853352,4.1665,513.2,38298943.310657576,1673474.6493659185,0.04369506061281422,478.2446333853352,-25,25
PSY106 colony 25C 2 04 m-35.csv,178000000,654.38,323.01,PSY106 colony 25C 2,3912642.62,981.4278819810326,4.745,513.2,38298943.310657576,1865911.9005626936,0.048719670551418584,468.2278819810325,-35,25
PSY106 colony 25C 2 04 m-50.csv,178000000,654.38,323.01,PSY106 colony 25C 2,4844321.52,961.2155122113861,5.9985,513.2,38298943.310657576,2257009.3642395223,0.05893137431839945,448.01551221138607,-50,25
PSY106 colony 25C 2 05 m-25.csv,133000000,653,242.17,PSY106 colony 25C 2,2178942.4,1074.8481573498964,2.415,513.2,28433162.005542945,1139145.2926849748,0.04006396799845555,561.6481573498963,-25,25
PSY106 colony 25C 2 05 m-35.csv,133000000,653,242.17,PSY106 colony 25C 2,2534617.54,1061.796087873462,2.845,513.2,28433162.005542945,1310788.502561518,0.046100694052458334,548.596087873462,-35,25
PSY106 colony 25C 2 05 m-50.csv,133000000,653,242.17,PSY106 colony 25C 2,3376769.0999999996,1028.1038911599385,3.914,513.2,28433162.005542945,1692562.2155034845,0.05952775196699985,514.9038911599384,-50,25
PSY106 colony 25C 2 06 m-25.csv,173000000,637.29,323.79,PSY106 colony 25C 2,2732609.08,929.7729310985899,3.4962999999999997,513.2,33744101.033005774,1223199.7472075245,0.036249291276454175,416.57293109858983,-25,25
PSY106 colony 25C 2 06 m-35.csv,173000000,637.29,323.79,PSY106 colony 25C 2,3277321.19,925.0443250995638,4.2184,513.2,33744101.033005774,1459077.9381876204,0.04323949649037819,411.8443250995638,-35,25
PSY106 colony 25C 2 06 m-50.csv,173000000,637.29,323.79,PSY106 colony 25C 2,4417711.81,908.4583063945767,5.7970999999999995,513.2,33744101.033005774,1924373.8372385988,0.057028451739055984,395.2583063945766,-50,25
